7.05357,8.91013
7.05836,8.91049
7.06314,8.91085
7.06793,8.91121
7.0775,8.91192
7.08229,8.91228
7.08708,8.91264
7.09186,8.913
7.10144,8.91371
7.10622,8.91407
7.11101,8.91443
7.1158,8.91478
7.12537,8.9155
7.13016,8.91586
7.13494,8.91621
7.13973,8.91657
7.1493,8.91729
7.15409,8.91764
7.15888,8.918
7.16366,8.91836
7.17324,8.91908
7.17802,8.91943
7.18281,8.91979
7.1876,8.92015
7.19717,8.92086
7.20196,8.92122
7.20674,8.92158
7.21153,8.92194
7.2211,8.92265
7.22589,8.92301
7.23068,8.92337
7.23546,8.92372
7.24504,8.92444
7.24982,8.9248
7.25461,8.92516
7.2594,8.92551
7.26897,8.92623
7.27376,8.92659
7.27854,8.92694
7.28333,8.9273
7.28812,8.92766
7.27857,8.92669
7.26902,8.92572
7.24991,8.92378
7.24036,8.92281
7.23081,8.92183
7.22126,8.92086
7.20216,8.91892
7.19261,8.91795
7.18306,8.91698
7.17351,8.91601
7.15441,8.91407
7.14486,8.9131
7.1353,8.91213
7.12575,8.91116
7.10665,8.90921
7.0971,8.90824
7.08755,8.90727
7.078,8.9063
7.0589,8.90436
7.04935,8.90339
7.0398,8.90242
7.03025,8.90145
7.01114,8.89951
7.00159,8.89854
6.99204,8.89757
6.98249,8.8966
6.96339,8.89465
6.95384,8.89368
6.94429,8.89271
6.93474,8.89174
6.91564,8.8898
6.90609,8.88883
6.89653,8.88786
6.88698,8.88689
6.86788,8.88495
6.85833,8.88398
6.84878,8.88301
6.83923,8.88203
6.82013,8.88009
6.81058,8.87912
6.80103,8.87815
6.79148,8.87718
6.77237,8.87524
6.76282,8.87427
6.75327,8.8733
6.74372,8.87233
6.72462,8.87039
6.71507,8.86942
6.70552,8.86844
6.69597,8.86747
6.68642,8.8665
6.69118,8.86712
6.69594,8.86773
6.70546,8.86895
6.71022,8.86957
6.71498,8.87018
6.71974,8.87079
6.72926,8.87202
6.73402,8.87263
6.73879,8.87324
6.74355,8.87386
6.75307,8.87508
6.75783,8.87569
6.76259,8.87631
6.76735,8.87692
6.77687,8.87815
6.78163,8.87876
6.78639,8.87937
6.79115,8.87998
6.80067,8.88121
6.80544,8.88182
6.8102,8.88243
6.81496,8.88305
6.82448,8.88427
6.82924,8.88489
6.834,8.8855
6.83876,8.88611
6.84828,8.88734
6.85304,8.88795
6.8578,8.88856
6.86256,8.88917
6.87209,8.8904
6.87685,8.89101
6.88161,8.89163
6.88637,8.89224
6.89589,8.89346
6.90065,8.89408
6.90541,8.89469
6.91017,8.8953
6.91969,8.89653
6.92445,8.89714
6.92921,8.89775
6.93398,8.89837
6.9435,8.89959
6.94826,8.9002
6.95302,8.90082
6.95778,8.90143
6.9673,8.90265
6.97206,8.90327
6.97682,8.90388
6.98158,8.90449
6.98634,8.90511
6.98702,8.90035
6.9877,8.8956
6.98905,8.8861
6.98972,8.88135
6.9904,8.87659
6.99108,8.87184
6.99243,8.86234
6.99311,8.85758
6.99378,8.85283
6.99446,8.84808
6.99581,8.83858
6.99649,8.83382
6.99716,8.82907
6.99784,8.82432
6.99919,8.81482
6.99987,8.81006
7.00055,8.80531
7.00122,8.80056
7.00257,8.79105
7.00325,8.7863
7.00393,8.78155
7.0046,8.7768
7.00596,8.76729
7.00663,8.76254
7.00731,8.75779
7.00798,8.75304
7.00934,8.74353
7.01001,8.73878
7.01069,8.73403
7.01137,8.72928
7.01272,8.71977
7.01339,8.71502
7.01407,8.71027
7.01475,8.70552
7.0161,8.69601
7.01678,8.69126
7.01745,8.68651
7.01813,8.68176
7.01948,8.67225
7.02016,8.6675
7.02083,8.66275
7.02151,8.658
7.02286,8.64849
7.02354,8.64374
7.02421,8.63899
7.02489,8.63423
7.02624,8.62473
7.02692,8.61998
7.0276,8.61523
7.02827,8.61047
7.02895,8.60572
